,codigo_ibge,anomes_s,tx_acomp_freq_escol_f,tx_acomp_agenda_saude_f,tx_atual_cad_f,igdm_f,igd_pbf_fator_redutor_conforme_saldo_f
14418,350100,202505,0.9302,0.9334,0.8624,0.8971,
14419,350110,202505,0.9228,724.0,0.9579,0.8907,
14420,350115,202505,0.9252,0.5455,0.7992,0.7673,
14421,350120,202505,0.9278,1.0,911.0,0.9375,
14422,350130,202505,0.9504,0.8746,0.8591,0.8858,
14423,350140,202505,0.9107,0.8173,0.8771,0.0,
14424,350150,202505,0.8933,0.8179,0.8376,0.8466,
14425,350160,202505,0.9705,0.6786,0.8135,819.0,
14426,350170,202505,0.9548,0.5505,0.8294,0.0,
14427,350180,202505,0.9194,0.8598,0.8643,877.0,
14428,350190,202505,0.9643,0.8823,0.8275,0.8754,
14429,350200,202505,0.8926,0.9291,863.0,0.8869,
14430,350210,202505,0.8244,0.7349,0.8637,0.8217,
14431,350220,202505,998.0,0.7331,0.9115,0.8885,
14432,350230,202505,0.7031,0.8481,0.8513,0.8135,
14433,350240,202505,0.9075,0.7359,0.9301,0.8759,
14434,350250,202505,0.9298,0.8656,0.8227,0.8602,
14435,350260,202505,0.9074,0.7896,0.9279,0.8882,
14436,350270,202505,0.9411,0.8814,801.0,0.8561,
14437,350275,202505,0.9462,0.7867,0.8791,0.8728,
14438,350280,202505,0.9557,0.8214,0.8331,0.8608,
14439,350290,202505,0.9665,0.8221,0.9706,0.9325,
14440,350300,202505,0.9144,817.0,0.8584,0.8621,
14441,350310,202505,0.8152,0.8517,0.8755,0.8545,
14442,350315,202505,907.0,832.0,917.0,0.8933,
14443,350320,202505,942.0,811.0,0.8325,0.8545,
14444,350330,202505,0.8975,0.5762,833.0,0.7849,
14445,350335,202505,0.8827,892.0,0.8583,0.8728,
14446,350340,202505,0.8741,768.0,0.9471,0.8841,
14447,350350,202505,0.9289,0.9453,0.8693,0.9032,
14448,350360,202505,0.9103,0.8724,848.0,0.8697,
14449,350370,202505,0.9488,0.7443,0.8369,0.8417,
14450,350380,202505,0.9709,723.0,0.8115,0.8292,
14451,350390,202505,0.8734,707.0,0.8889,0.8396,
14452,350395,202505,0.8276,0.9854,892.0,0.8993,
14453,350400,202505,0.9036,0.6765,0.8503,0.8202,
14454,350410,202505,0.9068,0.6934,0.7646,0.7824,
14455,350420,202505,0.8511,0.6858,0.8295,799.0,
14456,350430,202505,0.8781,0.9735,0.8695,0.8977,
14457,350440,202505,0.8946,0.7774,0.9249,0.8805,
14458,350450,202505,0.9189,0.7353,864.0,0.8456,
14459,350460,202505,0.8745,0.7864,0.8129,0.8217,
14460,350470,202505,955.0,0.9883,0.9205,0.9461,
14461,350480,202505,0.8824,832.0,0.9545,0.9059,
14462,350490,202505,0.8394,868.0,0.9319,0.8928,
14463,350500,202505,1.0,0.9318,0.9481,957.0,
14464,350510,202505,0.8803,0.8972,0.8513,0.87,
14465,350520,202505,0.8718,0.8569,882.0,0.8732,
14466,350530,202505,0.9364,0.8909,0.8062,0.8599,
14467,350535,202505,1.0,0.9255,0.9147,0.9387,
14468,350540,202505,942.0,0.8685,972.0,0.9386,
14469,350550,202505,929.0,0.6332,0.7499,0.7655,
14470,350560,202505,0.8711,0.4584,0.8853,775.0,
14471,350570,202505,0.9193,0.8395,0.8335,0.8565,
14472,350580,202505,0.8908,0.8741,0.84,0.8612,
14473,350590,202505,0.9205,0.8731,0.8491,873.0,
14474,350600,202505,0.9709,0.7572,0.8561,0.8601,
14475,350610,202505,0.8566,0.8058,0.7904,0.8108,
14476,350620,202505,0.9805,0.9717,0.8279,902.0,
14477,350630,202505,0.9828,0.8362,0.8867,0.8981,
14478,350635,202505,0.8479,0.6338,0.8406,0.7907,
14479,350640,202505,0.9429,0.9271,0.8561,0.8956,
14480,350650,202505,0.9846,0.7681,0.8087,0.8425,
14481,350660,202505,0.8863,0.8001,0.8706,0.8569,
14482,350670,202505,937.0,764.0,762.0,0.8063,
14483,350680,202505,0.9838,0.6305,0.8428,825.0,
14484,350690,202505,0.8152,0.7267,0.9077,0.8393,
14485,350700,202505,0.8445,925.0,0.8489,0.8668,
14486,350710,202505,0.8535,0.7317,855.0,0.8238,
14487,350715,202505,0.9256,0.8169,0.9053,0.8883,
14488,350720,202505,0.9667,0.5926,0.9307,0.8552,
14489,350730,202505,0.9218,0.7297,0.8591,0.8424,
14490,350740,202505,0.9667,0.9784,0.9201,0.9463,
14491,350745,202505,0.9087,0.9754,0.9086,0.9253,
14492,350750,202505,0.9779,0.9256,0.8461,0.8989,
14493,350760,202505,0.9748,0.9363,0.7717,0.8636,
14494,350770,202505,0.9157,0.6678,0.7757,0.7837,
14495,350775,202505,0.8645,0.8,0.8613,0.8468,
14496,350780,202505,0.9938,0.6618,0.8779,0.8529,
14497,350790,202505,0.7066,0.9029,0.8508,0.8278,
14498,350800,202505,0.9597,0.8449,0.8799,0.8911,
14499,350810,202505,0.8702,0.7848,865.0,0.8463,
14500,350820,202505,0.9203,0.8832,0.8754,0.8886,
14501,350830,202505,0.9709,0.9392,0.9183,0.9367,
14502,350840,202505,0.8262,0.6911,0.8373,798.0,
14503,350850,202505,0.8812,0.8281,0.8011,0.8279,
14504,350860,202505,0.9003,0.8187,824.0,0.8418,
14505,350870,202505,0.7395,0.7471,0.7449,0.7441,
14506,350880,202505,0.9781,705.0,0.8701,0.8558,
14507,350890,202505,0.9,0.8237,0.8598,0.8608,
14508,350900,202505,0.9772,0.7391,0.7936,0.8259,
14509,350910,202505,0.9253,0.8701,0.8029,0.8503,
14510,350920,202505,0.8756,0.7198,0.8408,0.8193,
14511,350925,202505,0.8417,0.7914,0.8148,0.8157,
14512,350930,202505,0.6988,0.6888,0.8652,0.7795,
14513,350940,202505,845.0,0.8405,0.7989,0.8208,
14514,350945,202505,0.9392,881.0,894.0,0.9021,
14515,350950,202505,916.0,0.6943,0.8541,0.8296,
14516,350960,202505,0.9691,0.7079,0.8171,0.8278,
14517,350970,202505,937.0,0.9193,0.8034,0.8658,
14518,350980,202505,0.8975,0.8999,0.7907,0.8447,
14519,350990,202505,0.7947,0.7578,0.8217,799.0,
14520,350995,202505,0.8452,767.0,0.8848,0.8455,
14521,351000,202505,0.7454,0.6891,0.8653,0.7913,
14522,351010,202505,0.8933,0.6612,0.8532,0.8152,
14523,351015,202505,887.0,0.8677,0.8137,0.0,
14524,351020,202505,0.9286,0.8355,0.8396,0.8608,
14525,351030,202505,0.9358,866.0,922.0,0.9115,
14526,351040,202505,0.9715,0.7405,0.8658,0.8609,
14527,351050,202505,0.8566,0.8867,0.8451,0.8584,
14528,351060,202505,0.8448,0.6817,0.8429,0.8031,
14529,351070,202505,0.9611,0.8736,0.7903,0.8538,
14530,351080,202505,0.9492,0.9003,877.0,0.9009,
14531,351090,202505,0.9701,0.8986,0.8149,0.8746,
14532,351100,202505,0.7695,0.9316,0.9428,0.8967,
14533,351110,202505,974.0,0.9217,0.7948,0.8713,
14534,351120,202505,977.0,639.0,0.9221,0.8651,
14535,351130,202505,0.9156,0.7756,0.8322,0.8389,
14536,351140,202505,0.9397,0.8001,812.0,841.0,
14537,351150,202505,0.9335,0.7481,0.7244,0.7826,
14538,351160,202505,0.8451,0.7483,0.7947,0.7957,
14539,351170,202505,0.9186,0.9068,0.8426,0.8777,
14540,351190,202505,0.9269,0.8026,851.0,0.8579,
14541,351200,202505,0.8904,0.8614,0.7377,0.8068,
14542,351210,202505,0.7897,849.0,0.8631,0.8412,
14543,351220,202505,0.9588,0.9333,0.8672,0.9066,
14544,351230,202505,0.8189,0.9877,0.8225,0.8629,
14545,351240,202505,0.9128,0.7826,0.8532,0.8505,
14546,351250,202505,0.9685,0.8832,0.9168,0.9213,
14547,351260,202505,901.0,0.8985,0.9694,0.9346,
14548,351270,202505,0.8731,0.7989,0.7853,0.8107,
14549,351280,202505,0.9694,0.7947,0.8642,0.8731,
14550,351290,202505,0.9542,0.8477,0.8669,0.8839,
14551,351300,202505,0.8997,0.6805,0.8052,0.7977,
14552,351310,202505,0.7237,0.6502,0.8103,0.7486,
14553,351320,202505,0.92,0.8774,0.8637,0.8812,
14554,351330,202505,0.8899,0.9126,0.8722,0.8867,
14555,351340,202505,0.9063,0.7953,0.8241,0.8375,
14556,351350,202505,0.9686,0.7041,0.8537,845.0,
14557,351360,202505,0.9054,0.8384,0.8614,0.8667,
14558,351370,202505,0.9696,762.0,795.0,0.8304,
14559,351380,202505,0.9209,0.8719,0.8332,0.8648,
14560,351385,202505,0.7465,0.7361,0.9858,0.8636,
14561,351390,202505,0.9077,0.6861,769.0,783.0,
14562,351400,202505,0.9667,0.7712,0.8736,0.8713,
14563,351410,202505,0.9896,0.6961,0.8766,0.8597,
14564,351420,202505,0.8486,0.8906,886.0,0.8778,
14565,351430,202505,0.9202,0.5783,0.8187,0.0,
14566,351440,202505,0.9652,0.8073,0.8589,0.8726,
14567,351450,202505,0.9683,0.7851,829.0,0.8529,
14568,351460,202505,0.9589,0.7378,801.0,0.8247,
14569,351470,202505,886.0,0.4598,0.8528,0.7629,
14570,351480,202505,0.7859,0.9169,0.8041,0.8278,
14571,351490,202505,0.9187,0.9565,0.8402,0.8889,
14572,351492,202505,0.9583,0.9594,0.8495,0.9042,
14573,351495,202505,0.7766,0.9718,0.8481,0.8612,
14574,351500,202505,0.8571,0.9847,0.8562,0.8886,
14575,351510,202505,0.9952,0.6786,0.8478,0.8424,
14576,351512,202505,0.9398,0.9821,0.7869,0.8739,
14577,351515,202505,0.9441,0.7358,0.8306,0.8353,
14578,351518,202505,0.9347,858.0,0.8319,0.8641,
14579,351519,202505,0.8685,0.8886,0.8615,0.87,
14580,351520,202505,0.9665,0.8988,0.8691,0.9009,
14581,351530,202505,0.9048,0.9808,0.9344,0.9386,
14582,351535,202505,0.8686,0.8534,0.8263,0.8437,
14583,351540,202505,0.9811,0.8842,863.0,0.8978,
14584,351550,202505,951.0,0.9181,0.8136,0.8741,
14585,351560,202505,0.9078,0.6733,0.8587,0.8246,
14586,351565,202505,1.0,0.9127,0.7539,0.8551,
14587,351570,202505,0.9362,0.7468,0.8238,0.8327,
14588,351580,202505,0.7875,0.9281,0.8793,0.8686,
14589,351590,202505,0.9712,0.8222,0.9479,0.9223,
14590,351600,202505,0.8927,0.8922,0.8853,0.8889,
14591,351610,202505,0.9009,0.9025,0.8437,0.8727,
14592,351620,202505,0.9754,0.5382,0.8723,0.8146,
14593,351630,202505,0.9844,0.8029,0.8628,0.8782,
14594,351640,202505,0.9812,0.7952,0.8439,0.8661,
14595,351650,202505,0.9375,0.9763,0.7443,0.8506,
14596,351660,202505,0.8595,0.8048,0.9004,0.8663,
14597,351670,202505,0.8752,0.8485,0.8386,0.8502,
14598,351680,202505,0.9063,0.7373,0.9444,0.8831,
14599,351685,202505,0.8894,0.8206,0.8063,0.8307,
14600,351690,202505,0.8575,0.8445,0.8336,0.8423,
14601,351700,202505,0.9969,827.0,0.8649,0.8884,
14602,351710,202505,0.8985,0.8405,0.8589,0.8642,
14603,351720,202505,0.8975,0.7444,0.8456,0.8333,
14604,351730,202505,0.9352,0.9284,884.0,0.9079,
14605,351740,202505,0.9012,0.8057,0.8422,0.8478,
14606,351750,202505,0.9265,0.8812,0.8175,0.8607,
14607,351760,202505,987.0,0.9029,0.8375,0.8912,
14608,351770,202505,0.9942,0.8667,0.8831,0.9068,
14609,351780,202505,0.9258,0.95,0.8517,0.8948,
14610,351790,202505,0.8951,0.7467,0.8309,0.8259,
14611,351800,202505,726.0,0.9775,0.9611,0.9064,
14612,351810,202505,0.8808,0.8263,914.0,0.8838,
14613,351820,202505,0.9365,0.7981,0.8321,0.8497,
14614,351830,202505,0.9639,0.5129,0.8415,0.79,
14615,351840,202505,0.9762,0.7633,0.8058,0.8378,
14616,351850,202505,0.9085,0.9684,0.9293,0.9339,
14617,351860,202505,0.9733,0.6341,0.9023,853.0,
14618,351870,202505,0.9911,0.4667,0.8316,0.7803,
14619,351880,202505,0.8369,0.7864,0.8173,0.8145,
14620,351885,202505,0.9275,851.0,0.8221,0.8557,
14621,351890,202505,0.7605,0.8662,0.8821,0.8477,
14622,351900,202505,0.9393,0.5137,0.9165,0.8215,
14623,351905,202505,0.9643,795.0,0.7766,0.8281,
14624,351907,202505,0.9093,0.7913,0.8135,0.8319,
14625,351910,202505,0.9005,0.7658,0.9205,0.8768,
14626,351920,202505,0.8993,0.7598,0.8522,0.8409,
14627,351925,202505,0.7909,0.6737,0.8882,0.8103,
14628,351930,202505,0.9579,0.6558,0.8297,0.8183,
14629,351940,202505,0.9126,0.7722,0.7906,0.8165,
14630,351950,202505,0.8594,957.0,0.9017,905.0,
14631,351960,202505,0.8787,0.7045,0.8215,0.8066,
14632,351970,202505,0.9956,0.9936,0.8289,0.9118,
14633,351980,202505,0.9318,824.0,0.8615,0.8697,
14634,351990,202505,0.8971,0.9105,0.9006,0.9022,
14635,352000,202505,0.9663,0.8221,881.0,0.8876,
14636,352010,202505,0.9057,0.8919,0.8396,0.8692,
14637,352020,202505,0.9824,0.7329,0.8315,0.8446,
14638,352030,202505,0.8831,0.8321,0.8841,0.8709,
14639,352040,202505,0.9701,0.6436,0.8156,0.8112,
14640,352042,202505,0.9954,0.7801,0.8572,0.8725,
14641,352044,202505,0.9112,0.9499,0.8432,0.8869,
14642,352050,202505,0.9538,0.94,0.7955,0.8712,
14643,352060,202505,0.8057,0.8806,0.8333,0.0,
14644,352070,202505,0.8506,0.9839,0.7898,0.8535,
14645,352080,202505,0.9786,0.7868,0.8325,0.8576,
14646,352090,202505,0.9438,0.6343,0.8468,0.8179,
14647,352100,202505,0.9423,0.7655,0.8741,864.0,
14648,352110,202505,0.9195,0.7284,0.7778,0.8009,
14649,352115,202505,884.0,0.9468,0.8731,0.8943,
14650,352120,202505,855.0,963.0,873.0,891.0,
14651,352130,202505,0.9964,912.0,954.0,0.9541,
14652,352140,202505,0.9164,0.8278,0.8035,0.8378,
14653,352150,202505,0.6971,0.9454,0.9116,0.8664,
14654,352160,202505,0.9876,0.9229,0.8988,927.0,
14655,352170,202505,0.9278,1.0,0.8664,0.9152,
14656,352180,202505,902.0,0.6565,0.8347,807.0,
14657,352190,202505,0.9341,0.7498,894.0,868.0,
14658,352200,202505,0.92,0.8758,0.7284,0.8132,
14659,352210,202505,0.9322,671.0,0.8098,0.8057,
14660,352215,202505,0.9622,0.9758,0.9947,0.9819,
14661,352220,202505,789.0,0.7685,0.8413,0.81,
14662,352230,202505,0.9338,0.8767,0.8469,0.8761,
14663,352240,202505,0.9552,0.8563,0.8282,867.0,
14664,352250,202505,0.8478,0.5343,0.8172,0.7541,
14665,352260,202505,0.9969,762.0,0.8303,0.8549,
14666,352265,202505,0.8804,0.9816,0.9565,0.9438,
14667,352270,202505,0.8706,0.5321,0.8179,0.7596,
14668,352280,202505,0.9214,916.0,0.9086,0.9137,
14669,352290,202505,0.8029,0.7421,0.7592,0.7659,
14670,352300,202505,0.2351,0.9122,0.8957,0.7347,
14671,352310,202505,901.0,0.6231,0.9315,0.8468,
14672,352320,202505,0.9265,819.0,905.0,0.8889,
14673,352330,202505,843.0,0.9581,0.8805,0.8905,
14674,352340,202505,0.9887,0.7644,0.8395,858.0,
14675,352350,202505,0.8712,0.8897,0.8745,0.8775,
14676,352360,202505,897.0,0.8082,0.8513,852.0,
14677,352370,202505,0.9405,0.7734,0.8779,0.8674,
14678,352380,202505,0.7879,0.7523,0.8534,0.8118,
14679,352390,202505,0.9092,0.8571,845.0,0.8641,
14680,352400,202505,0.8461,0.6454,0.8533,0.7995,
14681,352410,202505,0.9714,0.6846,0.8208,0.8244,
14682,352420,202505,0.9947,0.9468,0.8977,0.9342,
14683,352430,202505,0.9413,0.6839,0.8512,0.8319,
14684,352440,202505,0.97,0.8317,0.8029,0.8519,
14685,352450,202505,0.9712,0.7742,0.8392,856.0,
14686,352460,202505,0.9591,0.9011,0.8601,0.8951,
14687,352470,202505,0.9979,0.9588,0.8908,0.9346,
14688,352480,202505,0.9682,0.8341,0.8534,0.8773,
14689,352490,202505,0.9259,0.9027,0.8675,0.8909,
14690,352500,202505,0.8651,0.5506,0.8509,0.7794,
14691,352510,202505,0.9548,0.7874,0.8724,0.8718,
14692,352520,202505,0.9114,0.8103,0.7758,0.8183,
14693,352530,202505,0.9157,632.0,0.8031,0.7885,
14694,352540,202505,0.8896,0.9089,0.8783,0.8888,
14695,352550,202505,0.8361,0.8733,0.9832,919.0,
14696,352560,202505,0.9304,0.8338,0.8863,0.8842,
14697,352570,202505,0.9646,0.7964,0.9072,0.8939,
14698,352580,202505,0.8995,0.9099,0.8183,0.8615,
14699,352585,202505,0.9396,0.9391,0.8465,0.8929,
14700,352590,202505,0.9851,934.0,0.8414,0.9005,
14701,352600,202505,0.9475,0.8727,0.8279,869.0,
14702,352610,202505,0.8683,0.7969,0.8531,0.8429,
14703,352620,202505,0.6008,0.7899,0.8726,784.0,
14704,352630,202505,0.9147,0.8072,0.8915,0.8762,
14705,352640,202505,0.7723,0.6644,819.0,0.7687,
14706,352650,202505,0.8686,0.7489,0.8047,0.8067,
14707,352660,202505,0.9689,821.0,0.8715,0.8832,
14708,352670,202505,0.9706,0.7598,0.8426,0.8539,
14709,352680,202505,0.9923,0.9571,0.9525,0.9636,
14710,352690,202505,0.9884,0.5805,0.8538,0.8191,
14711,352700,202505,0.9496,0.8021,0.8026,0.8392,
14712,352710,202505,0.9962,0.7292,0.8904,0.8766,
14713,352720,202505,0.9106,0.7819,0.8753,0.8608,
14714,352725,202505,0.8489,0.9691,0.9074,0.9082,
14715,352730,202505,0.8843,0.8266,0.8235,0.8395,
14716,352740,202505,0.9286,0.8036,887.0,0.8766,
14717,352750,202505,935.0,0.6431,0.8945,0.8418,
14718,352760,202505,0.9278,0.9053,0.8843,0.9004,
14719,352770,202505,0.9105,0.8186,0.8394,852.0,
14720,352780,202505,0.9341,0.9002,0.8089,863.0,
14721,352790,202505,0.9123,0.8381,0.8819,0.8786,
14722,352800,202505,0.9479,0.9324,0.8575,0.8988,
14723,352810,202505,0.9747,0.7368,0.9301,0.8929,
14724,352820,202505,0.9308,737.0,0.7958,0.8149,
14725,352830,202505,0.9516,0.9677,0.92,0.9398,
14726,352840,202505,0.9682,0.8076,0.9014,0.8947,
14727,352850,202505,0.8306,0.6944,0.8312,0.7969,
14728,352860,202505,0.8766,0.8686,0.8709,0.8718,
14729,352870,202505,0.95,0.8821,0.8083,0.8622,
14730,352880,202505,0.9494,751.0,0.8442,0.8472,
14731,352885,202505,0.8398,0.7557,0.9205,0.8591,
14732,352890,202505,0.8033,0.9183,0.8876,0.8742,
14733,352900,202505,0.9694,0.7433,0.7646,0.8105,
14734,352910,202505,0.9655,936.0,0.9427,0.9467,
14735,352920,202505,0.9371,0.8775,861.0,0.8842,
14736,352930,202505,998.0,0.6921,0.9133,0.8792,
14737,352940,202505,0.9588,0.6799,0.8546,837.0,
14738,352950,202505,0.9889,0.9677,0.8933,0.9358,
14739,352960,202505,0.9071,0.9601,0.9114,0.9225,
14740,352965,202505,0.9352,0.8526,0.8596,0.8768,
14741,352970,202505,0.8674,0.7134,0.9003,0.0,
14742,352980,202505,0.9053,0.9309,0.8184,0.8683,
14743,352990,202505,0.8068,0.8421,0.9036,864.0,
14744,353000,202505,0.9323,996.0,0.9012,0.9327,
14745,353010,202505,0.9621,0.8144,0.8294,0.8588,
14746,353020,202505,0.9774,0.9277,0.8951,0.9238,
14747,353030,202505,0.9136,0.5941,0.8087,0.7813,
14748,353040,202505,0.9069,0.7896,953.0,0.9006,
14749,353050,202505,0.9414,0.6059,0.8441,0.8089,
14750,353060,202505,0.9234,0.5926,0.8523,0.8052,
14751,353070,202505,0.9433,0.7532,0.8036,0.8259,
14752,353080,202505,0.8409,0.6667,0.8656,0.8097,
14753,353090,202505,0.8876,0.8592,0.8262,0.8498,
14754,353100,202505,0.9104,0.9548,0.7985,0.8656,
14755,353110,202505,0.9178,0.5894,0.8699,0.8118,
14756,353120,202505,0.8927,0.8394,0.8776,0.0,
14757,353130,202505,0.9767,0.5959,0.8254,0.8059,
14758,353140,202505,939.0,0.7816,0.8136,837.0,
14759,353150,202505,0.8886,0.7277,0.8513,0.8297,
14760,353160,202505,888.0,0.9714,0.8976,0.9137,
14761,353170,202505,982.0,0.8562,0.8754,0.8973,
14762,353180,202505,0.9626,0.6825,0.8388,0.8307,
14763,353190,202505,0.8945,851.0,0.8282,0.8505,
14764,353200,202505,951.0,0.8215,0.8197,853.0,
14765,353205,202505,0.9827,0.8252,0.8087,0.8563,
14766,353210,202505,0.8881,0.8666,0.7991,0.8382,
14767,353215,202505,0.7297,0.9639,0.8363,0.8416,
14768,353220,202505,0.8576,914.0,0.8473,0.8666,
14769,353230,202505,0.9523,813.0,0.8198,0.8512,
14770,353240,202505,0.9139,0.8033,0.8342,0.8464,
14771,353250,202505,0.9311,0.7006,0.8434,0.8296,
14772,353260,202505,0.9608,0.7048,829.0,0.8309,
14773,353270,202505,0.9845,0.9367,0.8536,0.9071,
14774,353280,202505,935.0,863.0,0.82,0.8595,
14775,353282,202505,791.0,962.0,0.9073,0.8919,
14776,353284,202505,1.0,0.9716,0.7875,0.8867,
14777,353286,202505,875.0,989.0,0.9419,937.0,
14778,353290,202505,0.8753,0.8148,0.8652,0.8551,
14779,353300,202505,0.9396,0.7071,863.0,0.8432,
14780,353310,202505,0.9217,0.9046,0.8861,0.8996,
14781,353320,202505,0.8333,0.8648,0.8229,836.0,
14782,353325,202505,0.9501,0.7017,0.8623,0.8441,
14783,353330,202505,892.0,0.6891,0.9118,0.8512,
14784,353340,202505,0.9792,0.8485,0.8753,0.8946,
14785,353350,202505,0.8788,0.7599,0.8007,0.81,
14786,353360,202505,0.8906,0.6754,0.7804,0.7817,
14787,353370,202505,966.0,0.8814,784.0,0.8539,
14788,353380,202505,895.0,0.9024,0.9567,0.9277,
14789,353390,202505,0.9837,0.65,0.8622,0.8395,
14790,353400,202505,0.7456,0.7531,0.8068,0.7781,
14791,353410,202505,0.8889,0.8851,863.0,875.0,
14792,353420,202505,0.9774,0.8708,818.0,0.8711,
14793,353430,202505,0.9626,0.8618,0.8203,0.8663,
14794,353440,202505,0.9693,0.6219,0.7988,0.7972,
14795,353450,202505,0.9558,893.0,0.8455,885.0,
14796,353460,202505,0.9478,0.8219,0.8395,0.8622,
14797,353470,202505,0.9031,0.6957,0.8358,0.8176,
14798,353475,202505,0.9486,0.9585,0.7794,0.8665,
14799,353480,202505,0.9937,0.9257,0.8515,0.9056,
14800,353490,202505,0.9326,0.9205,0.8486,0.8876,
14801,353500,202505,0.9178,0.8995,0.8297,0.8692,
14802,353510,202505,0.7828,0.7928,0.8813,0.8346,
14803,353520,202505,0.8116,805.0,0.79,0.7992,
14804,353530,202505,0.9275,0.7504,0.8292,0.8341,
14805,353540,202505,0.9604,0.9058,0.8673,0.9002,
14806,353550,202505,0.9601,0.7409,0.8728,0.8617,
14807,353560,202505,0.8729,0.9102,0.8662,0.0,
14808,353570,202505,0.7911,0.8105,874.0,0.8374,
14809,353580,202505,0.8916,0.7709,0.9604,0.8958,
14810,353590,202505,0.8996,0.8246,0.9147,0.8884,
14811,353600,202505,0.9749,0.7327,0.8348,0.8443,
14812,353610,202505,0.9714,0.6223,0.8285,0.8127,
14813,353620,202505,0.8766,0.9073,0.8506,0.8713,
14814,353625,202505,0.8406,0.9591,0.9247,0.9123,
14815,353630,202505,0.8988,0.8335,0.8559,861.0,
14816,353640,202505,0.9184,0.9173,0.7964,0.8571,
14817,353650,202505,0.9942,0.9105,0.8499,0.9011,
14818,353657,202505,0.8605,0.9264,0.8673,0.8804,
14819,353660,202505,0.8954,0.7448,0.8753,0.8477,
14820,353670,202505,0.9442,0.8167,0.8195,0.85,
14821,353680,202505,0.9169,0.8988,0.9092,0.9085,
14822,353690,202505,0.9058,0.8362,0.8957,0.8834,
14823,353700,202505,0.9885,0.8173,0.8735,0.8882,
14824,353710,202505,0.9471,0.7286,0.8565,0.8472,
14825,353715,202505,0.9024,0.9213,0.9336,0.9227,
14826,353720,202505,0.9007,0.9985,867.0,0.9083,
14827,353730,202505,0.9528,0.8479,0.8153,0.8578,
14828,353740,202505,0.9704,0.6259,877.0,0.8376,
14829,353750,202505,0.9891,0.7819,0.9101,0.8978,
14830,353760,202505,0.9684,0.7231,0.8435,0.8446,
14831,353770,202505,0.9348,0.8636,0.9949,0.9471,
14832,353780,202505,0.9503,0.6686,0.8908,0.8501,
14833,353790,202505,0.9697,0.9174,0.8695,0.9065,
14834,353800,202505,0.8544,0.7613,0.8276,0.8177,
14835,353810,202505,0.8586,0.7586,0.8076,0.8081,
14836,353820,202505,0.8157,786.0,866.0,0.8334,
14837,353830,202505,0.8403,0.8355,0.9211,0.8795,
14838,353850,202505,0.8263,716.0,0.8774,0.8243,
14839,353860,202505,0.7303,0.7824,0.9411,0.8487,
14840,353870,202505,0.8914,0.6993,0.8261,0.8107,
14841,353880,202505,0.9105,0.9627,0.8717,0.9042,
14842,353890,202505,0.9837,0.9308,0.8832,0.9202,
14843,353900,202505,0.9397,0.8664,0.7937,0.8484,
14844,353910,202505,794.0,0.7162,0.8423,0.7987,
14845,353920,202505,0.8998,0.9583,0.8527,0.8909,
14846,353930,202505,0.8469,0.7284,0.8073,0.7975,
14847,353940,202505,0.7761,0.8813,0.8901,0.8594,
14848,353950,202505,0.9025,0.7368,804.0,0.8118,
14849,353960,202505,0.9356,0.9657,0.8471,0.8989,
14850,353970,202505,0.9042,0.8438,0.9058,0.8899,
14851,353980,202505,0.9869,0.6719,0.8344,0.8319,
14852,353990,202505,0.9057,0.9483,0.8949,911.0,
14853,354000,202505,0.9939,0.8629,0.9202,0.9243,
14854,354010,202505,0.9068,0.7043,0.8358,0.8207,
14855,354020,202505,0.9606,0.7298,0.9028,874.0,
14856,354025,202505,0.9224,0.8623,0.8511,0.8717,
14857,354030,202505,0.7323,729.0,804.0,0.7673,
14858,354040,202505,0.8581,0.9622,0.8998,905.0,
14859,354050,202505,0.9278,0.8644,0.9037,0.8999,
14860,354060,202505,0.9268,0.6819,0.8588,0.8316,
14861,354070,202505,0.7935,0.8517,0.7891,0.8059,
14862,354075,202505,0.8873,0.8719,0.8347,0.8572,
14863,354080,202505,0.9621,0.7026,0.8616,847.0,
14864,354085,202505,0.9841,0.8803,0.9373,0.9348,
14865,354090,202505,0.9871,0.6289,0.8324,0.8202,
14866,354100,202505,0.8452,0.8363,0.8326,0.8367,
14867,354105,202505,0.0,0.8761,0.8957,0.6669,
14868,354110,202505,0.9674,0.9392,0.8571,0.9052,
14869,354120,202505,0.8549,0.8683,0.8326,0.8471,
14870,354130,202505,0.9363,0.7324,0.8449,0.8396,
14871,354140,202505,926.0,0.9257,0.8465,0.8862,
14872,354150,202505,778.0,0.8786,0.8913,0.8598,
14873,354160,202505,0.9312,0.8958,0.8197,0.8666,
14874,354165,202505,0.9444,0.8933,0.8719,0.8954,
14875,354170,202505,0.9482,0.8343,855.0,0.8731,
14876,354180,202505,949.0,0.9704,0.9043,932.0,
